timestamp,ax,ay,az
53.76,0.723,0.679,0.304
53.765,0.71,0.554,0.232
53.77,0.728,0.668,0.251
53.775,0.754,0.554,0.226
53.78,0.925,0.644,0.223
53.785,0.755,0.461,0.289
53.79,0.785,0.508,0.198
53.795,0.825,0.391,0.218
53.8,0.849,0.531,0.142
53.805,0.731,0.4,0.011
53.81,0.734,0.369,0.063
53.815,0.664,0.419,-0.016
53.82,0.657,0.342,-0.037
53.825,0.685,0.295,0.018
53.83,0.715,0.248,-0.063
53.835,0.555,0.272,-0.177
53.84,0.65,0.175,-0.134
53.845,0.532,0.026,-0.099
53.85,0.527,0.068,-0.197
53.855,0.431,0.028,-0.228
53.86,0.353,-0.024,-0.241
53.865,0.404,0.007,-0.22
53.87,0.323,-0.024,-0.187
53.875,0.234,-0.078,-0.251
53.88,0.107,-0.088,-0.258
53.885,0.155,-0.126,-0.225
53.89,0.165,-0.288,-0.343
53.895,0.09,-0.22,-0.365
53.9,0.016,-0.336,-0.42
53.905,-0.04,-0.264,-0.333
53.91,-0.133,-0.43,-0.323
53.915,-0.216,-0.423,-0.302
53.92,-0.179,-0.496,-0.397
53.925,-0.258,-0.432,-0.372
53.93,-0.324,-0.481,-0.379
53.935,-0.336,-0.49,-0.414
53.94,-0.435,-0.491,-0.429
53.945,-0.473,-0.542,-0.421
53.95,-0.493,-0.555,-0.36
53.955,-0.604,-0.583,-0.395
53.96,-0.601,-0.522,-0.387
53.965,-0.626,-0.583,-0.318
53.97,-0.684,-0.619,-0.39
53.975,-0.735,-0.686,-0.363
53.98,-0.769,-0.554,-0.358
53.985,-0.653,-0.656,-0.402
53.99,-0.833,-0.669,-0.299
53.995,-0.825,-0.612,-0.25
54.0,-0.769,-0.606,-0.324
54.005,-0.712,-0.558,-0.181
54.01,-0.85,-0.449,-0.255
54.015,-0.768,-0.494,-0.144
54.02,-0.753,-0.538,-0.168
54.025,-0.778,-0.442,-0.263
54.03,-0.81,-0.529,-0.158
54.035,-0.811,-0.426,-0.066
54.04,-0.655,-0.376,-0.071
54.045,-0.739,-0.411,-0.063
54.05,-0.802,-0.384,-0.054
54.055,-0.691,-0.269,0.075
54.06,-0.681,-0.267,0.016
54.065,-0.592,-0.181,0.036
54.07,-0.446,-0.168,0.111
54.075,-0.527,-0.088,0.036
54.08,-0.523,-0.118,0.168
54.085,-0.48,-0.112,0.139
54.09,-0.341,-0.119,0.235
54.095,-0.376,0.045,0.228
54.1,-0.207,0.054,0.232
54.105,-0.29,0.064,0.225
54.11,-0.21,0.201,0.305
54.115,-0.19,0.232,0.255
54.12,-0.006,0.239,0.347
54.125,-0.014,0.271,0.319
54.13,-0.062,0.341,0.382
54.135,0.148,0.379,0.435
54.14,0.139,0.407,0.402
54.145,0.246,0.383,0.409
54.15,0.175,0.426,0.348
54.155,0.33,0.596,0.452
54.16,0.324,0.49,0.332
54.165,0.439,0.435,0.482
54.17,0.452,0.56,0.384
54.175,0.367,0.518,0.46
54.18,0.531,0.507,0.395
54.185,0.593,0.512,0.387
54.19,0.598,0.561,0.39
54.195,0.618,0.549,0.349
54.2,0.641,0.575,0.313
54.205,0.635,0.517,0.447
54.21,0.825,0.6,0.294
54.215,0.753,0.58,0.374
54.22,0.695,0.521,0.271
54.225,0.712,0.535,0.234
54.23,0.811,0.428,0.267
54.235,0.76,0.542,0.245
54.24,0.785,0.498,0.293
54.245,0.766,0.533,0.298
54.25,0.792,0.521,0.131
54.255,0.804,0.507,0.138
54.26,0.771,0.422,0.061
54.265,0.723,0.531,0.022
54.27,0.803,0.428,0.14
54.275,0.822,0.335,-0.037
54.28,0.677,0.216,-0.064
54.285,0.603,0.264,0.012
54.29,0.706,0.247,-0.024
54.295,0.65,0.191,-0.081
54.3,0.593,0.097,-0.136
54.305,0.552,0.096,-0.041
54.31,0.504,-0.034,-0.178
54.315,0.499,0.052,-0.227
54.32,0.384,-0.005,-0.226
54.325,0.378,-0.078,-0.249
54.33,0.276,-0.141,-0.216
54.335,0.178,-0.158,-0.157
54.34,0.12,-0.2,-0.266
54.345,0.177,-0.208,-0.258
54.35,0.149,-0.243,-0.283
54.355,-0.056,-0.226,-0.322
54.36,-0.14,-0.324,-0.381
54.365,-0.1,-0.375,-0.368
54.37,-0.177,-0.345,-0.248
54.375,-0.159,-0.365,-0.408
54.38,-0.215,-0.367,-0.406
54.385,-0.3,-0.497,-0.391
54.39,-0.338,-0.408,-0.421
54.395,-0.321,-0.503,-0.418
54.4,-0.527,-0.567,-0.381
54.405,-0.437,-0.597,-0.429
54.41,-0.575,-0.603,-0.422
54.415,-0.565,-0.579,-0.394
54.42,-0.505,-0.547,-0.346
54.425,-0.609,-0.612,-0.36
54.43,-0.624,-0.608,-0.32
54.435,-0.717,-0.617,-0.298
54.44,-0.705,-0.596,-0.363
54.445,-0.692,-0.683,-0.33
54.45,-0.675,-0.558,-0.211
54.455,-0.838,-0.601,-0.274
54.46,-0.724,-0.596,-0.289
54.465,-0.77,-0.56,-0.189
54.47,-0.766,-0.446,-0.257
54.475,-0.818,-0.505,-0.23
54.48,-0.773,-0.518,-0.105
54.485,-0.844,-0.483,-0.172
54.49,-0.774,-0.417,-0.191
54.495,-0.744,-0.341,-0.121
54.5,-0.758,-0.368,-0.024
54.505,-0.691,-0.437,0.027
54.51,-0.769,-0.275,0.044
54.515,-0.702,-0.184,0.01
54.52,-0.659,-0.195,0.092
54.525,-0.694,-0.219,0.102
54.53,-0.536,-0.127,0.095
54.535,-0.464,-0.079,0.12
54.54,-0.511,-0.154,0.167
54.545,-0.468,-0.132,0.26
54.55,-0.35,0.032,0.279
54.555,-0.287,0.063,0.223
54.56,-0.279,0.126,0.261
54.565,-0.238,0.163,0.313
54.57,-0.162,0.225,0.32
54.575,-0.138,0.201,0.219
54.58,0.009,0.239,0.196
54.585,0.008,0.275,0.329
54.59,-0.044,0.383,0.339
54.595,0.032,0.354,0.406
54.6,0.084,0.423,0.348
54.605,0.223,0.438,0.367
54.61,0.167,0.456,0.441
54.615,0.262,0.472,0.406
54.62,0.327,0.411,0.422
54.625,0.434,0.424,0.352
54.63,0.424,0.521,0.455
54.635,0.36,0.463,0.39
54.64,0.539,0.667,0.343
54.645,0.536,0.522,0.412
54.65,0.477,0.568,0.389
54.655,0.606,0.589,0.367
54.66,0.686,0.546,0.268
54.665,0.752,0.554,0.437
54.67,0.695,0.592,0.271
54.675,0.725,0.584,0.334
54.68,0.82,0.605,0.239
54.685,0.816,0.517,0.371
54.69,0.805,0.613,0.279
54.695,0.773,0.593,0.177
54.7,0.81,0.491,0.181
54.705,0.81,0.53,0.202
54.71,0.881,0.461,0.128
54.715,0.75,0.441,0.159
54.72,0.8,0.512,0.153
54.725,0.808,0.385,0.107
54.73,0.731,0.358,0.038
54.735,0.747,0.34,0.062
54.74,0.744,0.293,-0.002
54.745,0.651,0.214,-0.044
54.75,0.689,0.282,-0.06
54.755,0.499,0.101,-0.051
54.76,0.574,0.11,-0.071
54.765,0.591,0.146,-0.132
54.77,0.521,0.072,-0.098
54.775,0.424,0.023,-0.251
54.78,0.438,0.066,-0.233
54.785,0.31,0.08,-0.209
54.79,0.312,-0.122,-0.258
54.795,0.227,-0.11,-0.301
54.8,0.166,-0.092,-0.362
54.805,0.138,-0.051,-0.367
54.81,0.013,-0.134,-0.375
54.815,0.012,-0.284,-0.304
54.82,-0.058,-0.343,-0.284
54.825,-0.12,-0.483,-0.311
54.83,-0.23,-0.38,-0.38
54.835,-0.19,-0.4,-0.328
54.84,-0.31,-0.443,-0.4
54.845,-0.353,-0.457,-0.4
54.85,-0.296,-0.533,-0.343
54.855,-0.394,-0.508,-0.365
54.86,-0.394,-0.575,-0.582
54.865,-0.494,-0.56,-0.383
54.87,-0.435,-0.665,-0.438
54.875,-0.477,-0.574,-0.287
54.88,-0.687,-0.527,-0.401
54.885,-0.606,-0.683,-0.387
54.89,-0.706,-0.63,-0.329
54.895,-0.773,-0.564,-0.322
54.9,-0.766,-0.413,-0.368
54.905,-0.708,-0.638,-0.306
54.91,-0.797,-0.488,-0.369
54.915,-0.735,-0.616,-0.305
54.92,-0.746,-0.53,-0.326
54.925,-0.781,-0.59,-0.202
54.93,-0.84,-0.437,-0.158
54.935,-0.818,-0.571,-0.165
54.94,-0.813,-0.487,-0.145
54.945,-0.749,-0.505,-0.141
54.95,-0.754,-0.427,-0.104
54.955,-0.8,-0.503,-0.074
54.96,-0.792,-0.272,-0.02
54.965,-0.685,-0.308,0.026
54.97,-0.737,-0.318,0.075
54.975,-0.641,-0.237,-0.033
54.98,-0.675,-0.276,-0.005
54.985,-0.643,-0.159,0.07
54.99,-0.57,-0.102,0.168
54.995,-0.485,-0.061,0.158
55.0,-0.448,-0.097,0.211
55.005,-0.41,0.029,0.266
55.01,-0.388,0.034,0.191
55.015,-0.383,0.075,0.225
55.02,-0.222,0.038,0.233
55.025,-0.199,0.128,0.3
55.03,-0.107,0.2,0.294
55.035,-0.058,0.198,0.318
55.04,-0.1,0.335,0.329
55.045,0.002,0.288,0.317
55.05,0.077,0.361,0.346
55.055,0.006,0.384,0.394
55.06,0.297,0.361,0.322
55.065,0.117,0.403,0.445
55.07,0.293,0.455,0.316
55.075,0.272,0.482,0.42
55.08,0.436,0.502,0.311
55.085,0.412,0.456,0.365
55.09,0.538,0.564,0.427
55.095,0.508,0.521,0.408
55.1,0.485,0.488,0.359
55.105,0.708,0.624,0.419
55.11,0.63,0.59,0.354
55.115,0.562,0.563,0.3
55.12,0.785,0.664,0.319
55.125,0.748,0.612,0.405
55.13,0.751,0.586,0.331
55.135,0.78,0.466,0.294
55.14,0.739,0.558,0.275
55.145,0.759,0.555,0.306
55.15,0.805,0.638,0.303
55.155,0.778,0.509,0.18
55.16,0.777,0.549,0.188
55.165,0.808,0.532,0.178
55.17,0.736,0.432,0.139
55.175,0.84,0.442,0.099
55.18,0.75,0.43,0.085
55.185,0.774,0.368,0.118
55.19,0.722,0.445,0.053
55.195,0.764,0.373,0.118
55.2,0.581,0.269,0.033
55.205,0.722,0.209,-0.043
55.21,0.547,0.156,-0.091
55.215,0.514,0.161,-0.027
55.22,0.55,0.143,-0.056
55.225,0.445,0.151,-0.183
55.23,0.472,0.045,-0.14
55.235,0.386,0.013,-0.179
55.24,0.389,-0.008,-0.177
55.245,0.245,-0.086,-0.191
55.25,0.214,-0.05,-0.216
55.255,0.297,-0.081,-0.289
55.26,0.176,-0.137,-0.252
55.265,0.144,-0.262,-0.325
55.27,0.102,-0.262,-0.322
55.275,-0.005,-0.255,-0.375
55.28,-0.024,-0.359,-0.343
55.285,-0.145,-0.382,-0.347
55.29,-0.203,-0.409,-0.414
55.295,-0.154,-0.379,-0.362
55.3,-0.16,-0.435,-0.375
55.305,-0.221,-0.495,-0.304
55.31,-0.346,-0.565,-0.429
55.315,-0.382,-0.613,-0.344
55.32,-0.458,-0.497,-0.445
55.325,-0.476,-0.593,-0.4
55.33,-0.567,-0.503,-0.409
55.335,-0.543,-0.614,-0.381
55.34,-0.597,-0.636,-0.354
55.345,-0.718,-0.586,-0.321
55.35,-0.635,-0.605,-0.342
55.355,-0.657,-0.62,-0.261
55.36,-0.763,-0.523,-0.368
55.365,-0.788,-0.635,-0.32
55.37,-0.818,-0.546,-0.321
55.375,-0.871,-0.585,-0.229
55.38,-0.765,-0.504,-0.283
55.385,-0.766,-0.526,-0.185
55.39,-0.725,-0.508,-0.184
55.395,-0.811,-0.482,-0.134
55.4,-0.674,-0.491,-0.056
55.405,-0.712,-0.517,-0.029
55.41,-0.748,-0.392,-0.151
55.415,-0.702,-0.313,-0.1
55.42,-0.643,-0.4,0.004
55.425,-0.671,-0.333,-0.031
55.43,-0.723,-0.392,0.04
55.435,-0.658,-0.189,0.127
55.44,-0.578,-0.271,0.077
55.445,-0.601,-0.159,0.074
55.45,-0.542,-0.159,0.095
55.455,-0.501,-0.015,0.156
55.46,-0.448,-0.053,0.231
55.465,-0.351,-0.166,0.242
55.47,-0.314,0.024,0.266
55.475,-0.28,0.024,0.185
55.48,-0.321,0.087,0.302
55.485,-0.221,0.156,0.22
55.49,-0.126,0.225,0.271
55.495,-0.109,0.265,0.2
55.5,-0.028,0.235,0.291
55.505,-0.028,0.298,0.375
55.51,0.101,0.319,0.451
55.515,0.086,0.276,0.394
55.52,0.137,0.366,0.43
55.525,0.222,0.381,0.356
55.53,0.287,0.414,0.471
55.535,0.251,0.52,0.352
55.54,0.29,0.376,0.364
55.545,0.431,0.558,0.41
55.55,0.517,0.601,0.433
55.555,0.552,0.535,0.383
55.56,0.524,0.558,0.37
55.565,0.571,0.534,0.339
55.57,0.584,0.593,0.486
55.575,0.618,0.607,0.387
55.58,0.725,0.591,0.316
55.585,0.762,0.653,0.474
55.59,0.612,0.548,0.232
55.595,0.688,0.672,0.368
55.6,0.756,0.556,0.259
55.605,0.838,0.479,0.28
55.61,0.717,0.585,0.202
55.615,0.719,0.524,0.238
55.62,0.782,0.485,0.283
55.625,0.809,0.516,0.165
55.63,0.821,0.486,0.109
55.635,0.855,0.422,0.193
55.64,0.817,0.451,0.113
55.645,0.755,0.514,0.093
55.65,0.666,0.335,0.027
55.655,0.705,0.322,-0.076
55.66,0.509,0.256,-0.036
55.665,0.662,0.201,-0.152
55.67,0.573,0.219,-0.039
55.675,0.574,0.181,-0.094
55.68,0.515,0.164,-0.124
55.685,0.549,-0.046,-0.026
55.69,0.385,0.089,-0.159
55.695,0.457,0.003,-0.247
55.7,0.381,-0.071,-0.243
55.705,0.252,-0.131,-0.255
55.71,0.334,-0.171,-0.282
55.715,0.16,0.009,-0.22
55.72,0.127,-0.127,-0.283
55.725,0.128,-0.241,-0.331
55.73,-0.02,-0.35,-0.348
55.735,0.002,-0.303,-0.307
55.74,-0.07,-0.401,-0.385
55.745,-0.185,-0.44,-0.382
55.75,-0.211,-0.371,-0.362
55.755,-0.14,-0.514,-0.41
55.76,-0.245,-0.485,-0.401
55.765,-0.316,-0.525,-0.363
55.77,-0.407,-0.52,-0.403
55.775,-0.396,-0.517,-0.362
55.78,-0.463,-0.531,-0.421
55.785,-0.452,-0.54,-0.347
55.79,-0.603,-0.549,-0.441
55.795,-0.62,-0.596,-0.374
55.8,-0.651,-0.586,-0.397
55.805,-0.631,-0.555,-0.44
55.81,-0.767,-0.554,-0.36
55.815,-0.702,-0.622,-0.422
55.82,-0.803,-0.557,-0.308
55.825,-0.645,-0.496,-0.268
55.83,-0.718,-0.595,-0.251
55.835,-0.713,-0.65,-0.245
55.84,-0.697,-0.504,-0.277
55.845,-0.768,-0.592,-0.209
55.85,-0.722,-0.442,-0.118
55.855,-0.753,-0.371,-0.202
55.86,-0.881,-0.407,-0.191
55.865,-0.797,-0.491,-0.149
55.87,-0.82,-0.476,-0.042
55.875,-0.75,-0.381,-0.07
55.88,-0.622,-0.338,-0.125
55.885,-0.658,-0.266,-0.006
55.89,-0.636,-0.295,0.017
55.895,-0.707,-0.221,0.06
55.9,-0.606,-0.199,0.076
55.905,-0.545,-0.064,0.083
55.91,-0.598,-0.122,0.111
55.915,-0.491,-0.134,0.247
55.92,-0.46,-0.059,0.217
55.925,-0.418,0.099,0.246
55.93,-0.357,0.052,0.167
55.935,-0.366,0.128,0.227
55.94,-0.292,0.12,0.241
55.945,-0.295,0.102,0.372
55.95,-0.118,0.238,0.296
55.955,0.011,0.289,0.365
55.96,-0.046,0.283,0.299
55.965,-0.014,0.243,0.301
55.97,-0.007,0.205,0.367
55.975,0.07,0.469,0.329
55.98,0.228,0.363,0.421
55.985,0.275,0.462,0.379
55.99,0.3,0.423,0.331
55.995,0.343,0.478,0.402
56.0,0.439,0.509,0.375
56.005,0.436,0.57,0.337
56.01,0.387,0.489,0.346
56.015,0.557,0.626,0.37
56.02,0.604,0.572,0.446
56.025,0.631,0.584,0.42
56.03,0.585,0.567,0.361
56.035,0.685,0.633,0.413
56.04,0.685,0.625,0.433
56.045,0.785,0.513,0.333
56.05,0.761,0.563,0.344
56.055,0.741,0.572,0.251
56.06,0.85,0.641,0.332
56.065,0.798,0.469,0.228
56.07,0.746,0.492,0.33
56.075,0.814,0.546,0.228
56.08,0.757,0.513,0.3
56.085,0.763,0.472,0.206
56.09,0.837,0.394,0.113
56.095,0.828,0.396,0.145
56.1,0.811,0.376,0.074
56.105,0.794,0.341,0.092
56.11,0.759,0.307,-0.005
56.115,0.761,0.316,-0.086
56.12,0.575,0.225,-0.079
56.125,0.643,0.246,-0.08
56.13,0.594,0.298,-0.146
56.135,0.521,0.057,-0.082
56.14,0.617,0.175,-0.075
56.145,0.555,0.07,-0.16
56.15,0.432,0.06,-0.19
56.155,0.351,0.012,-0.219
56.16,0.327,-0.05,-0.239
56.165,0.423,-0.036,-0.271
56.17,0.173,-0.05,-0.256
56.175,0.107,-0.138,-0.24
56.18,0.246,-0.302,-0.3
56.185,0.144,-0.249,-0.373
56.19,0.077,-0.192,-0.33
56.195,0.008,-0.288,-0.285
56.2,-0.189,-0.349,-0.341
56.205,-0.115,-0.445,-0.325
56.21,-0.205,-0.318,-0.352
56.215,-0.199,-0.414,-0.356
56.22,-0.156,-0.457,-0.406
56.225,-0.388,-0.546,-0.399
56.23,-0.407,-0.48,-0.433
56.235,-0.486,-0.556,-0.449
56.24,-0.44,-0.567,-0.321
56.245,-0.562,-0.598,-0.268
56.25,-0.616,-0.505,-0.318
56.255,-0.58,-0.579,-0.471
56.26,-0.578,-0.525,-0.366
56.265,-0.777,-0.552,-0.346
56.27,-0.605,-0.578,-0.321
56.275,-0.757,-0.616,-0.272
56.28,-0.767,-0.677,-0.249
56.285,-0.813,-0.516,-0.295
56.29,-0.801,-0.564,-0.258
56.295,-0.674,-0.677,-0.165
56.3,-0.772,-0.479,-0.201
56.305,-0.799,-0.51,-0.244
56.31,-0.888,-0.459,-0.099
56.315,-0.843,-0.433,-0.189
56.32,-0.831,-0.439,-0.133
56.325,-0.767,-0.481,-0.134
56.33,-0.817,-0.446,-0.158
56.335,-0.761,-0.413,-0.06
56.34,-0.733,-0.299,0.116
56.345,-0.589,-0.301,-0.023
56.35,-0.659,-0.188,0.063
56.355,-0.704,-0.302,0.03
56.36,-0.57,-0.13,0.142
56.365,-0.461,-0.122,0.095
56.37,-0.567,-0.143,0.064
56.375,-0.49,0.049,0.104
56.38,-0.395,-0.043,0.235
56.385,-0.367,-0.053,0.288
56.39,-0.332,0.038,0.226
56.395,-0.262,0.046,0.245
56.4,-0.236,0.099,0.359
56.405,-0.208,0.183,0.296
56.41,-0.176,0.245,0.302
56.415,-0.021,0.32,0.395
56.42,0.056,0.331,0.393
56.425,0.088,0.363,0.394
56.43,0.044,0.374,0.338
56.435,0.165,0.339,0.406
56.44,0.251,0.354,0.365
56.445,0.289,0.457,0.479
56.45,0.246,0.44,0.366
56.455,0.428,0.482,0.407
56.46,0.406,0.532,0.387
56.465,0.468,0.528,0.333
56.47,0.508,0.525,0.361
56.475,0.558,0.523,0.403
56.48,0.503,0.554,0.347
56.485,0.622,0.536,0.365
56.49,0.624,0.628,0.316
56.495,0.664,0.573,0.396
56.5,0.714,0.716,0.4
56.505,0.811,0.61,0.344
56.51,0.647,0.547,0.275
56.515,0.77,0.621,0.299
56.52,0.741,0.485,0.33
56.525,0.766,0.5,0.261
56.53,0.784,0.502,0.231
56.535,0.882,0.542,0.232
56.54,0.66,0.52,0.231
56.545,0.822,0.473,0.157
56.55,0.705,0.496,0.103
56.555,0.665,0.443,0.143
56.56,0.777,0.324,0.044
56.565,0.697,0.429,0.022
56.57,0.676,0.307,-0.1
56.575,0.727,0.279,0.034
56.58,0.592,0.25,-0.023
56.585,0.654,0.299,-0.028
56.59,0.625,0.29,-0.047
56.595,0.532,0.237,-0.118
56.6,0.561,0.104,-0.178
56.605,0.45,0.06,-0.188
56.61,0.407,0.005,-0.165
56.615,0.376,-0.007,-0.242
56.62,0.461,-0.071,-0.247
56.625,0.395,-0.068,-0.227
56.63,0.233,-0.226,-0.301
56.635,0.208,-0.301,-0.258
56.64,0.079,-0.231,-0.223
56.645,0.073,-0.171,-0.38
56.65,-0.018,-0.236,-0.274
56.655,-0.16,-0.222,-0.283
56.66,-0.093,-0.285,-0.37
56.665,-0.173,-0.411,-0.363
56.67,-0.217,-0.478,-0.378
56.675,-0.282,-0.488,-0.325
56.68,-0.36,-0.543,-0.401
56.685,-0.363,-0.484,-0.401
56.69,-0.443,-0.515,-0.505
56.695,-0.435,-0.479,-0.358
56.7,-0.423,-0.588,-0.404
56.705,-0.569,-0.706,-0.382
56.71,-0.59,-0.549,-0.396
56.715,-0.616,-0.553,-0.239
56.72,-0.709,-0.61,-0.427
56.725,-0.781,-0.575,-0.438
56.73,-0.67,-0.569,-0.399
56.735,-0.776,-0.607,-0.383
56.74,-0.759,-0.573,-0.286
56.745,-0.748,-0.609,-0.318
56.75,-0.825,-0.577,-0.238
56.755,-0.838,-0.542,-0.345
56.76,-0.82,-0.509,-0.202
56.765,-0.784,-0.515,-0.282
56.77,-0.737,-0.482,-0.314
56.775,-0.725,-0.451,-0.228
56.78,-0.73,-0.429,-0.184
56.785,-0.715,-0.436,-0.145
56.79,-0.743,-0.433,-0.135
56.795,-0.827,-0.305,-0.157
56.8,-0.652,-0.393,-0.007
56.805,-0.747,-0.305,-0.053
56.81,-0.674,-0.241,-0.023
56.815,-0.604,-0.209,0.034
56.82,-0.586,-0.156,0.019
56.825,-0.576,-0.143,0.056
56.83,-0.57,0.032,0.121
56.835,-0.446,-0.072,0.19
56.84,-0.454,-0.045,0.24
56.845,-0.324,0.097,0.336
56.85,-0.335,0.113,0.289
56.855,-0.315,0.075,0.257
56.86,-0.204,0.124,0.219
56.865,-0.231,0.15,0.317
56.87,-0.222,0.176,0.334
56.875,-0.119,0.24,0.267
56.88,-0.055,0.184,0.306
56.885,-0.002,0.321,0.388
56.89,0.016,0.366,0.333
56.895,0.148,0.412,0.401
56.9,0.316,0.302,0.403
56.905,0.245,0.399,0.417
56.91,0.248,0.468,0.346
56.915,0.286,0.406,0.394
56.92,0.502,0.577,0.502
56.925,0.505,0.562,0.383
56.93,0.461,0.571,0.379
56.935,0.475,0.562,0.35
56.94,0.625,0.589,0.402
56.945,0.635,0.546,0.364
56.95,0.538,0.584,0.324
56.955,0.621,0.598,0.403
56.96,0.675,0.62,0.348
56.965,0.719,0.602,0.326
56.97,0.707,0.55,0.394
56.975,0.787,0.614,0.302
56.98,0.803,0.483,0.307
56.985,0.768,0.557,0.256
56.99,0.824,0.453,0.28
56.995,0.808,0.528,0.128
57.0,0.801,0.574,0.217
57.005,0.814,0.544,0.2
57.01,0.713,0.484,0.143
57.015,0.82,0.412,0.095
57.02,0.711,0.4,0.005
57.025,0.661,0.396,0.024
57.03,0.688,0.284,-0.009
57.035,0.725,0.32,0.025
57.04,0.573,0.223,0.043
57.045,0.678,0.261,-0.077
57.05,0.564,0.217,-0.099
57.055,0.594,0.12,-0.203
57.06,0.458,0.086,-0.154
57.065,0.433,0.104,-0.194
57.07,0.411,0.073,-0.149
57.075,0.384,-0.062,-0.25
57.08,0.397,0.005,-0.222
57.085,0.221,-0.05,-0.249
57.09,0.251,-0.184,-0.292
57.095,0.102,-0.236,-0.35
57.1,0.104,-0.225,-0.387
57.105,0.099,-0.224,-0.425
57.11,0.027,-0.344,-0.406
57.115,-0.128,-0.498,-0.334
57.12,-0.08,-0.411,-0.369
57.125,-0.182,-0.392,-0.43
57.13,-0.213,-0.421,-0.481
57.135,-0.226,-0.401,-0.446
57.14,-0.341,-0.486,-0.457
57.145,-0.325,-0.578,-0.393
57.15,-0.352,-0.542,-0.346
57.155,-0.494,-0.509,-0.361
57.16,-0.448,-0.558,-0.427
57.165,-0.599,-0.509,-0.414
57.17,-0.543,-0.623,-0.369
57.175,-0.586,-0.582,-0.35
57.18,-0.637,-0.522,-0.297
57.185,-0.625,-0.622,-0.386
57.19,-0.649,-0.63,-0.35
57.195,-0.783,-0.557,-0.345
57.2,-0.724,-0.622,-0.262
57.205,-0.807,-0.642,-0.318
57.21,-0.784,-0.586,-0.303
57.215,-0.783,-0.542,-0.206
57.22,-0.772,-0.503,-0.181
57.225,-0.746,-0.545,-0.289
57.23,-0.803,-0.546,-0.242
57.235,-0.819,-0.424,-0.153
57.24,-0.769,-0.422,-0.185
57.245,-0.728,-0.362,-0.097
57.25,-0.755,-0.461,-0.001
57.255,-0.632,-0.307,-0.021
57.26,-0.688,-0.342,0.012
57.265,-0.666,-0.302,0.053
57.27,-0.623,-0.235,0.013
57.275,-0.61,-0.2,0.065
57.28,-0.631,-0.211,0.051
57.285,-0.578,-0.138,0.211
57.29,-0.458,-0.092,0.265
57.295,-0.433,-0.136,0.221
57.3,-0.427,-0.02,0.157
57.305,-0.428,-0.032,0.224
57.31,-0.288,0.01,0.21
57.315,-0.263,0.158,0.203
57.32,-0.213,0.144,0.225
57.325,-0.154,0.244,0.223
57.33,-0.096,0.156,0.359
57.335,-0.121,0.222,0.351
57.34,0.051,0.37,0.414
57.345,0.094,0.262,0.406
57.35,0.155,0.324,0.468
57.355,0.188,0.431,0.373
57.36,0.318,0.422,0.432
57.365,0.293,0.385,0.448
57.37,0.327,0.527,0.408
57.375,0.408,0.518,0.38
57.38,0.417,0.563,0.307
57.385,0.493,0.6,0.462
57.39,0.52,0.55,0.396
57.395,0.582,0.496,0.422
57.4,0.581,0.576,0.443
57.405,0.58,0.535,0.317
57.41,0.665,0.661,0.383
57.415,0.74,0.485,0.366
57.42,0.648,0.572,0.241
57.425,0.677,0.532,0.31
57.43,0.77,0.713,0.333
57.435,0.774,0.502,0.347
57.44,0.807,0.561,0.284
57.445,0.753,0.512,0.234
57.45,0.785,0.569,0.189
57.455,0.776,0.5,0.257
57.46,0.768,0.467,0.205
57.465,0.853,0.499,0.161
57.47,0.78,0.429,0.092
57.475,0.828,0.419,-0.021
57.48,0.879,0.298,0.06
57.485,0.74,0.368,-0.082
57.49,0.711,0.319,-0.027
57.495,0.684,0.352,-0.089
57.5,0.717,0.278,0.024
57.505,0.689,0.201,-0.118
57.51,0.566,0.136,-0.095
57.515,0.498,0.116,-0.099
57.52,0.499,0.016,-0.111
57.525,0.474,0.012,-0.157
57.53,0.418,-0.024,-0.262
57.535,0.318,-0.082,-0.215
57.54,0.264,-0.067,-0.272
57.545,0.2,-0.143,-0.257
57.55,0.12,-0.103,-0.314
57.555,0.11,-0.197,-0.247
57.56,0.133,-0.311,-0.371
57.565,-0.01,-0.298,-0.362
57.57,0.079,-0.226,-0.373
57.575,-0.038,-0.328,-0.32
57.58,-0.072,-0.418,-0.449
57.585,-0.158,-0.422,-0.361
57.59,-0.251,-0.429,-0.41
57.595,-0.234,-0.429,-0.421
57.6,-0.293,-0.459,-0.454
57.605,-0.457,-0.501,-0.425
57.61,-0.487,-0.468,-0.419
57.615,-0.532,-0.552,-0.392
57.62,-0.536,-0.612,-0.318
57.625,-0.597,-0.544,-0.373
57.63,-0.554,-0.613,-0.338
57.635,-0.509,-0.711,-0.341
57.64,-0.698,-0.586,-0.292
57.645,-0.67,-0.589,-0.35
57.65,-0.774,-0.709,-0.368
57.655,-0.675,-0.563,-0.3
57.66,-0.75,-0.642,-0.323
57.665,-0.862,-0.499,-0.244
57.67,-0.789,-0.59,-0.314
57.675,-0.856,-0.549,-0.171
57.68,-0.875,-0.455,-0.26
57.685,-0.858,-0.563,-0.231
57.69,-0.748,-0.501,-0.139
57.695,-0.764,-0.488,-0.174
57.7,-0.773,-0.357,-0.095
57.705,-0.875,-0.377,-0.178
57.71,-0.852,-0.463,-0.055
57.715,-0.698,-0.35,-0.017
57.72,-0.696,-0.404,-0.074
57.725,-0.692,-0.219,-0.053
57.73,-0.579,-0.241,-0.015
57.735,-0.534,-0.188,0.077
57.74,-0.546,-0.19,0.137
